address,national_phone,lat,lon,rating,google_maps_uri,website,user_rating_count,name,primary_type_display,price_level
"Balat, Vodina Cd. No:25, 34087 Fatih/İstanbul",(0212) 523 99 45,41.0301647,28.950161,4.5,https://maps.google.com/?cid=15279300851222409412,,623.0,Çikolata Değirmeni Balat,Tatlı,
"Balat, Hızır Çavuş Köprübaşı Sk. no:11b, 34340 Fatih/İstanbul",0533 921 40 35,41.032374,28.948049800000003,4.9,https://maps.google.com/?cid=15822410917622753396,,276.0,gen antik cafe,Çay/Kahve,
"Balat, Vodina Cd. No:56, 34000 Fatih/İstanbul",0536 072 84 00,41.0310372,28.9493361,4.9,https://maps.google.com/?cid=11519223610044744715,https://www.instagram.com/oldbalatcafekitchen/,3070.0,Old Balat Cafe & kitchen,Restoran,₺₺
"Balat, Vodina Cd. No:52, 34000 Fatih/İstanbul",0537 940 78 08,41.0308346,28.9495765,4.8,https://maps.google.com/?cid=17904242896677315166,https://www.instagram.com/new_balat_cafe_restaurant/,3741.0,New Balat Cafe Restaurant,Restoran,
"Balat, Yıldırım Cd. 61/A, 34087 Fatih/İstanbul",0535 032 19 64,41.0306864,28.9501348,4.8,https://maps.google.com/?cid=11324000458174376544,http://balatkapi.com/,821.0,Balatkapı Restaurant Cafe,Restoran,₺₺
"Ayvansaray, Kürkçü Çeşmesi Sk. No:5, 34087 Fatih/İstanbul",,41.0328574,28.9457956,4.7,https://maps.google.com/?cid=5407919822264604628,http://coffeedepartment.co/,595.0,Coffee Department,Çay/Kahve,₺₺
"Yavuz Sultan Selim, Abdülezelpaşa Cd. No:31, 34083 Fatih/İstanbul",0552 662 11 19,41.0265742,28.9580384,4.5,https://maps.google.com/?cid=12241223306061139571,https://www.layaleshamiye.com/,1232.0,Layale Shamiye Bosphorus مطعم ليالي شامية البوسفور,Restoran,
"Yavuz Sultan Selim, Abdülezelpaşa Cd. no:97, 34083 Fatih/İstanbul",0531 947 93 93,41.0286182,28.952964800000004,4.5,https://maps.google.com/?cid=8235431671565455846,http://barbavasilis.com/,1203.0,Barba Vasilis Restoran,Bar,₺₺
"Yavuz Sultan Selim, Kadir Has Kavşağı 75/D, 34083 Fatih/İstanbul",0538 445 13 00,41.0279536,28.9561942,4.5,https://maps.google.com/?cid=7351810676545123496,http://atolyekafasi.com/,1908.0,Atölye Kafası,Çay/Kahve,₺₺
"Yavuz Sultan Selim, Abdülezelpaşa Cd. No:27, 34083 Fatih/İstanbul",0534 767 99 81,41.0265032,28.958213,4.5,https://maps.google.com/?cid=199978639506413665,,339.0,Cibali donercisi,Türk Mutfağı,
"Yavuz Sultan Selim, Ayakapı Cd. No:3-1, 34083 Fatih/İstanbul",0536 619 72 67,41.0276924,28.9561099,4.6,https://maps.google.com/?cid=7686399862634090078,,663.0,Marangozhane Cafe,Çay/Kahve,₺₺
"Yavuz Sultan Selim, Dr. Sadık Ahmet Cd. No:15, 34083 Fatih/İstanbul",0532 469 06 64,41.0283651,28.9531393,4.7,https://maps.google.com/?cid=9405732618857213058,https://qr.finedinemenu.com/evelik-restaurant/reservation,173.0,Evelik Restaurant - Brunch & Cocktail Bar,Restoran,
"Yavuz Sultan Selim, Haraççıbaşı Sk. 6/A, 34083 Fatih/İstanbul",,41.0268484,28.9554714,4.8,https://maps.google.com/?cid=17439072266958882388,,283.0,Hamur İşi Cafe & Kahve & Kahvaltı,Çay/Kahve,
"Yavuz Sultan Selim Mahallesi Abdulezelpaşa cad, Yavuz Sultan Selim, Haraççıbaşı Sk. No:264 D:29, 34083 Fatih/İstanbul",(0212) 531 86 02,41.027886,28.956483,4.5,https://maps.google.com/?cid=46385100926714156,https://www.nevicafe.com/,496.0,Nev-i Cafe,Çay/Kahve,₺₺
"Asmalı Mescit, Şehbender Sk., 34430 Beyoğlu/İstanbul",0530 684 76 34,41.0298414,28.9738742,4.7,https://maps.google.com/?cid=17056982834618388487,https://www.cafegalaktion.com/,2459.0,GALAKTION,Restoran,₺₺
"Asmalı Mescit, Meşrutiyet Cd. No:107 F, 34430 Beyoğlu/İstanbul",(0212) 243 26 33,41.0291185,28.9730937,4.7,https://maps.google.com/?cid=15574815217307238491,http://www.ahesterestaurant.com/,1622.0,Aheste,Türk Mutfağı,₺₺₺
"Asmalımescit Mah. İstiklal Cad. No: 180 Narmanlı Han, Asmalı Mescit, İstiklal Cd., 34430 Beyoğlu/İstanbul",0530 890 56 98,41.0292315,28.9749897,4.7,https://maps.google.com/?cid=10548002191761607935,https://www.celticirishpub.com.tr/,6184.0,Celtic Irish Pub Istanbul,Bar,₺₺
"Asmalı Mescit, General Yazgan Sk. No:3, 34200 Beyoğlu/İstanbul",0532 177 16 16,41.028927,28.973873,4.5,https://maps.google.com/?cid=14489767703998450217,http://www.antiochiaconcept.com/,1844.0,Antiochia,Türk Mutfağı,₺₺₺
"Asmalı Mescit, Balyoz Sk. No:14, 34437 Beyoğlu/İstanbul",0533 434 18 86,41.0309889,28.9747584,4.8,https://maps.google.com/?cid=17314088974528760220,http://www.peraantakya.com/,2552.0,Pera Antakya,Restoran,₺₺
"Şahkulu, İstiklal Cd. No:237, 34431 Beyoğlu/İstanbul",(0212) 249 35 96,41.0291475,28.9751727,4.6,https://maps.google.com/?cid=10541314185921926744,http://www.tak.com.tr/,4587.0,Türk Alman Kitabevi & Cafe,Çay/Kahve,₺₺
"Asmalı Mescit, Asmalı Mescit Cd. 16/D, 34430 Beyoğlu/İstanbul",(0212) 292 49 50,41.0302059,28.9746102,4.6,https://maps.google.com/?cid=12481088546610836428,,995.0,Asmalı Cavit,Restoran,₺₺
"Cihangir, Bakraç Sk. No: 34 A D:B, 34433 Beyoğlu/İstanbul",0541 388 16 46,41.0321595,28.9835649,4.8,https://maps.google.com/?cid=5505239856046336037,https://savaanatolianbreakfasthouse.com/,6802.0,Sa Va Anatolian Breakfast House,Kahvaltı,
"Kılıçali Paşa, Defterdar Ykş. 52/A, 34425 Beyoğlu/İstanbul",(0212) 293 64 37,41.0305102,28.9824282,4.6,https://maps.google.com/?cid=3149300834753086550,,5059.0,Van Kahvaltı Evi,Kahvaltı,₺₺
"Kemankeş Karamustafa Paşa, Kılıç Ali Paşa Cd. No:2, 34425 Beyoğlu/İstanbul",(0212) 210 27 27,41.0261957,28.981288900000003,4.7,https://maps.google.com/?cid=3599193868952581132,https://mahalantep.com/,2259.0,Mahal Antep,Tatlı,
"Pürtelaş Hasan Efendi, Cihangir Cd. No:16/A, 34343 Beyoğlu/İstanbul",(0212) 243 57 31,41.0316158,28.9866232,4.8,https://maps.google.com/?cid=14079216466932479299,http://www.kaktuscihangir.com/,3506.0,Kaktüs Cihangir,Bar,₺₺
"İç Kapı No:, Kılıçali Paşa, Meclis-i Mebusan Cd. No: 8 D:102 K1 Blok, 34433 Beyoğlu/İstanbul",(0212) 877 10 79,41.0279779,28.984859,4.9,https://maps.google.com/?cid=14393720422198730893,http://online.hafizmustafa.com/en,13595.0,Hafız Mustafa 1864 Galataport,Tatlı,₺₺
"Firuzağa, Yeni Çarşı Cd. 39 A, 34425 Beyoğlu/İstanbul",,41.0309121,28.9788801,4.8,https://maps.google.com/?cid=4614010291116612039,https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d17740493-Reviews-Tomtom_Kebap-Istanbul.html,3313.0,Tomtom Kebap,Restoran,₺₺
"İstiklal, Tomtom, İstiklal Cd. No:179, 34440 Beyoğlu/İstanbul",0501 325 24 52,41.0321,28.976349300000003,4.8,https://maps.google.com/?cid=2241374547534113988,https://shamserestaurants.com/,3226.0,shamse restaurant,Restoran,
"Kılıçalipaşa Mahallesi Sıraselviler Caddesi, Kılıçali Paşa, Yeni Yuva Sk. 31 A, 34433 Beyoğlu/İstanbul",(0212) 243 04 33,41.0314454,28.983267599999994,4.8,https://maps.google.com/?cid=2050216159961312802,,2611.0,Yiğit Sofram Gözleme ve Kahvaltı,Kahvaltı,₺₺
"Axis Avm, Topçular, Osman Gazi Cd. No:2 D:147, 34055 Eyüpsultan/İstanbul",0552 393 50 11,41.0354138,28.920723,4.5,https://maps.google.com/?cid=4714918033938393837,http://www.ardenfc.com/,2103.0,Arden FC - Axis İstanbul AVM,Restoran,₺
"Topçular, Osman Gazi Cd. No:3, 34055 Eyüpsultan/İstanbul",444 8 850,41.0346242,28.921364500000003,4.5,https://maps.google.com/?cid=2243994877719747396,https://www.tavukdunyasi.com/,2486.0,Tavuk Dünyası Axis İstanbul Avm,Restoran,₺₺
"إسطنبول، تركيا، Topçular, Rami Kışla Cd. 29 C، 34055 Eyüpsultan/İstanbul",0552 839 75 07,41.0402902,28.92085,4.6,https://maps.google.com/?cid=17469035030512535808,http://www.senabelsweets.com/,147.0,حلويات سنابل | Senabel Sweets,Tatlı,
"Nişancı, Otakçılar Cd. NO:13, 34050 Eyüpsultan/İstanbul",(0212) 576 24 33,41.0382947,28.92804,4.6,https://maps.google.com/?cid=10104836488504812524,,194.0,AZİZ USTA ET LOKANTASI,Restoran,₺₺
"Ayvansaray, Dervişzade Sk. no25/a, 34087 Fatih/İstanbul",0531 647 93 93,41.0376717,28.941313800000003,5.0,https://maps.google.com/?cid=3398413072217887455,,141.0,Cafe Ma,Çay/Kahve,
"Ayvansaray, Kahkaha Sk. No:12, 34087 Fatih/İstanbul",0533 558 83 37,41.0348291,28.945356,4.6,https://maps.google.com/?cid=12411295131711323118,,209.0,Balat Şelale Cafe,Çay/Kahve,
"Ayvansaray, Mahkeme Altı Cd. No:24, 34087 Fatih/İstanbul",(0212) 621 46 10,41.0344675,28.946235,4.8,https://maps.google.com/?cid=1381287308008089320,,143.0,Kayataş 3 Kebap Pide & Lahmacun Salonu,Restoran,
"Kulaksız, Kulaksız Cd. No:71 D:B, 34440 Beyoğlu/İstanbul",(0212) 254 86 53,41.038061600000006,28.963261,4.7,https://maps.google.com/?cid=1185309816164532383,,115.0,Bol Kepçe kebap döner,Restoran,
"İstiklal, Piyalepaşa Blv. No:26 D:1A, 34440 Beyoğlu/İstanbul",444 8 464,41.0428173,28.9678806,4.5,https://maps.google.com/?cid=10316635085484774135,https://www.espressolab.com/subeler,536.0,Espressolab Piyalepaşa,Çay/Kahve,₺₺
"Küçük Piyale, Bahriye Cad. & Eski Bayramyeri Sokak No:14, 34440 Beyoğlu/İstanbul",(0212) 256 78 93,41.0349067,28.9695237,4.7,https://maps.google.com/?cid=16198738704805310732,,683.0,Marla,Fırın,₺₺
"İstiklal, Piyalepaşa Blv. No:32 b-10, 34440 Beyoğlu/İstanbul",,41.0418902,28.9674577,4.7,https://maps.google.com/?cid=5982298640491326020,https://bondcoffee.co/,117.0,Bond Coffee Co. Piyalepaşa,Çay/Kahve,
"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul",0555 069 49 40,41.0353996,28.9812384,4.7,https://maps.google.com/?cid=4565992772502205916,http://www.meatmoot.com.tr/,8685.0,Meat Moot Istanbul Taksim,Restoran,
"Gümüşsuyu, Sıraselviler Cd. No:7/B, 34433 Beyoğlu/İstanbul",(0212) 243 38 47,41.0364302,28.9852313,4.7,https://maps.google.com/?cid=14965566043474209131,https://www.hafizmustafa.com/,16395.0,Hafız Mustafa 1864 Meydan,Tatlı,₺₺
"Katip Mustafa Çelebi, Küçük Parmakkapı Sk. No:9 D:4, 34433 Beyoğlu/İstanbul",0551 255 45 17,41.0350924,28.982750700000004,4.6,https://maps.google.com/?cid=2328693955692535179,https://www.antakyamutfagi.ist/,2871.0,Antakya Mutfağı,Restoran,₺₺
"Kocatepe, Aydede Cd. No:15 Kat:11, 34437 Beyoğlu/İstanbul",0533 132 66 53,41.0385356,28.983932,4.8,https://maps.google.com/?cid=9788321380424698565,http://www.gonenrooftop.com/,534.0,Gönen Rooftop Ocakbaşı Terrace Restaurant & Roof Bar,Restoran,
"Katip Mustafa Çelebi, İstiklal Cd. No:37, 34433 Beyoğlu/İstanbul",(0212) 251 30 33,41.0359008,28.98353,4.8,https://maps.google.com/?cid=963643904441469343,https://www.hafizmustafa.com/,11757.0,Hafız Mustafa 1864 İstiklal,Tatlı,₺₺
"Bostan, Kurtuluş Deresi Cd. No: 60, 34250 Beyoğlu/İstanbul",(0212) 262 31 31,41.0396665,28.976758000000004,4.6,https://maps.google.com/?cid=13748097424162711294,http://www.thelocalgrill.com.tr/,1366.0,The Local Grill by Doğan Chef,Restoran,₺₺
"Şehit Muhtar, Mis Sk. No:17, 34435 Beyoğlu/İstanbul",(0212) 243 44 61,41.0360995,28.9815485,4.6,https://maps.google.com/?cid=9314401952434333499,https://instagram.com/bova_sahne?utm_medium=copy_link,854.0,Bova Jazz Club,Bar,₺₺
"Rami Cuma, Mahmudiye Cd. No:1, 34055 Eyüpsultan/İstanbul",(0212) 578 51 59,41.0486246,28.920813599999995,4.5,https://maps.google.com/?cid=11768720985495785809,,528.0,YILMAZ pastanesi,Fırın,₺₺
"Rami Deniz kimya karşısı, Rami Cuma, Bosna Cd. 17/A, 34055 Eyüpsultan/İstanbul",0542 463 08 45,41.0491909,28.9211565,4.8,https://maps.google.com/?cid=6029601787061602921,https://instagram.com/gul_manti_cafe?utm_medium=copy_link,169.0,Gül Mantı & Çi Börek Cafe,Restoran,
"Topçular, Karakol Sk. No:2, 34566 Eyüpsultan/İstanbul",0537 018 51 89,41.0443543,28.919908499999995,4.7,https://maps.google.com/?cid=153822060935609076,https://instagram.com/adoerzurumcagkebap?igshid=MzRlODBiNWFlZA==,103.0,Ado'nun Yeri Erzurum Cağ kebabı,Restoran,
"İslambey Mah. Eyüpsultan Bulv, İslambey, Terazili Maslak Sk. No: 8, 34050 Eyüpsultan/İstanbul",444 8 464,41.046175,28.931896700000003,4.6,https://maps.google.com/?cid=15865036116876918162,https://www.espressolab.com/subeler,389.0,Espressolab Eyüpsultan,Çay/Kahve,₺₺
"Merkez, Kalenderhane Cd. No:29, 34050 Eyüpsultan/İstanbul",0532 499 18 83,41.047494,28.932874,4.6,https://maps.google.com/?cid=5878098549909716326,http://www.akmanoglu.com.tr/,481.0,Akmanoğlu Fırını,Fırın,₺₺
"islambey mah fahrikoruturk cad 67, KUZİNA PİDE, İslambey, Fahri Korutürk Cd. No:67, 34050 Eyüpsultan/İstanbul",(0212) 581 04 93,41.0496751,28.930308000000004,4.6,https://maps.google.com/?cid=16952007507572005480,http://www.kuzinapide.com/,1328.0,Kuzina Pide,Orta Doğu Mutfağı,₺₺
"İslambey, Eyüp Sultan Blv Arasta Çarşısı No:114/30, 34050 Eyüpsultan/İstanbul",(0212) 423 73 73,41.0464079,28.9330856,4.8,https://maps.google.com/?cid=9495296478787045557,https://www.chefcopsis.com/,265.0,Chef Çöpşiş,Restoran,
"Nişancı, Eyüp Sultan Blv Bina 100A, 34060 Eyüpsultan/İstanbul",,41.0454545,28.931641300000003,4.8,https://maps.google.com/?cid=8332634660918457668,https://www.instagram.com/vesaireeyup/,151.0,vesaire kahve,Çay/Kahve,
"12/1A, Halıcıoğlu, Şan Sk., 34445 Beyoğlu/İstanbul",(0212) 369 92 39,41.048509,28.9501641,4.8,https://maps.google.com/?cid=5151790470924232347,https://www.instagram.com/ciksalintandirevii/?igshid=NTc4MTIwNjQ2YQ%3D%3D,365.0,Çıksalın Tandır Evi,Restoran,
"Piripaşa Mahallesi, Halıcıoğlu, Kumbarhane Caddesi no: 36A, 34445 Beyoğlu/İstanbul",0510 220 33 27,41.0446037,28.9464011,4.7,https://maps.google.com/?cid=5851964413696447316,,176.0,bagg & cafe,Çay/Kahve,
"Feriköy, Kurtuluş Cd. No:60 D:B, 34377 Şişli/İstanbul",(0212) 232 71 43,41.0509,28.9827838,4.5,https://maps.google.com/?cid=12307802354428136951,https://www.gorememuhallebicisi.com/,1298.0,Göreme Muhallebicisi,Tatlı,₺₺
"Bozkurt, Baruthane Cd. No:5, 34375 Şişli/İstanbul",0552 869 15 10,41.0501858,28.9852662,4.7,https://maps.google.com/?cid=8510298830885107727,,797.0,Eslem Söğüş Şişli,Restoran,₺₺
"Ergenekon, Cumhuriyet Cd. No: 147/A, 34373 Şişli/İstanbul",444 8 464,41.0461661,28.986450999999995,4.5,https://maps.google.com/?cid=3005979822591378475,https://www.espressolab.com/,270.0,Espressolab Harbiye,Çay/Kahve,₺₺
"Feriköy, Kurtuluş Cd. 110/A, 34377 Şişli/İstanbul",(0212) 233 49 25,41.049418,28.98158,4.7,https://maps.google.com/?cid=2563453189160288924,,747.0,Damla Dondurma Boza,Tatlı,
"Feriköy, Baruthane Cd. 63/A, 34375 Şişli/İstanbul",(0212) 231 92 53,41.051661,28.98207,4.6,https://maps.google.com/?cid=4498610427457804868,,356.0,Üstün Palmie Pastanesi,Fırın,₺₺
"Duatepe, Baruthane Cd. No:78/C, 34379 Şişli/İstanbul",0541 131 34 35,41.0519656,28.9816533,4.6,https://maps.google.com/?cid=15455750055243548361,https://www.helvaciali.com/,207.0,Helvacı Ali Şişli (Baruthane),Tatlı,₺₺
"Bozkurt, Bilezikçi Sk. no: 61/A, 34375 Şişli/İstanbul",0545 963 56 84,41.050391,28.985028,4.8,https://maps.google.com/?cid=16113580062253049611,http://instagram.com/piccolococktails,194.0,Piccolo Cocktails,Bar,
"Bozkurt, Seymen Sk. No:34, 34375 Şişli/İstanbul",0535 733 15 72,41.0492279,28.9829977,4.5,https://maps.google.com/?cid=573744353660831813,http://www.kavacoffeeroasting.com/,200.0,Kava Coffee Roasting,Çay/Kahve,
"Bozkurt, Türkbeyi Sk. 53/A, 34375 Şişli/İstanbul",,41.050939,28.983943000000004,4.8,https://maps.google.com/?cid=17245111930579827087,https://www.instagram.com/horoburger,1198.0,Horo Burger,Hamburger,₺₺
"Silivrikapı, Kuvayi Milliye Cd. no:40, 34107 Fatih/avrupa",(0212) 530 41 14,41.0061819,28.9312814,4.5,https://maps.google.com/?cid=16208743505159441808,,288.0,Merve Pastaneleri,Fırın,
"Deniz Apartmanı, Silivrikapı, Kuvayi Milliye Cd. No:10 No:10, 34098 Fatih/İstanbul",0535 281 54 67,41.0044781,28.9310699,4.7,https://maps.google.com/?cid=5927765586815398893,,102.0,Tostçu Sezer,Restoran,
"Seyyid Ömer, Vezir Cd. No:47, 34096 Fatih/İstanbul",(0212) 530 00 60,41.0101792,28.9315285,4.5,https://maps.google.com/?cid=14722157385270723507,https://www.yemeksepeti.com/akarca-kumru-fatih-seyyid-omer-mah-findikzade-istanbul,113.0,Akarca Kumru,Restoran,
"Silivrikapı, Koca Mustafapaşa Cd. No:238, 34107 Fatih/İstanbul",(0212) 587 82 33,41.0038857,28.9294688,4.5,https://maps.google.com/?cid=12979008460996382043,,234.0,Tarihi Sümbülefendi Simit Fırını,Fırın,₺₺
"Silivrikapı, Kuvayi Milliye Cd. No:36, 34107 Fatih/İstanbul",(0212) 632 10 22,41.0059497,28.9312778,4.5,https://maps.google.com/?cid=6115771184586401426,,411.0,Laz Dürümcü,Restoran,₺
"Haseki Sultan, Özbek Süleyman Efendi Sk. No:23, 34096 Fatih/İstanbul",0539 835 53 66,41.0100055,28.9411438,4.6,https://maps.google.com/?cid=12816760861576457588,,903.0,Abu Shamso Beyaz Restoran,Restoran,₺
"Haseki Sultan, Koca Mustafapaşa Cd. No:16, 34096 Fatih/İstanbul",(0212) 530 15 98,41.007595,28.943186,4.5,https://maps.google.com/?cid=13177923754288540976,,419.0,Tarihi Cerrahpaşa Fırını,Fırın,
"Aksaray, 34096 Fatih/İstanbul",(0212) 589 16 44,41.0076659,28.9438882,4.5,https://maps.google.com/?cid=13424989202620635981,,186.0,Parlar Pastanesi,Fırın,₺₺
"Haseki Sultan, Hekimoğlu Alipaşa Cd No:16, 34096 Fatih/İstanbul",0535 430 04 66,41.0083089,28.940462,4.8,https://maps.google.com/?cid=16119757179033782885,,219.0,Perla Çikolata,Tatlı,
"Seyyid Ömer, Kızılelma Cd. No:72, 34093 Fatih/İstanbul",0538 941 65 21,41.0069469,28.936332,4.5,https://maps.google.com/?cid=15551600558328656649,http://instagram.com/saqqaraofficial,507.0,Saqqara Cafe Restaurant Hookah,Restoran,₺₺
"İskenderpaşa, Şekerci Sk. No:10/1, 34080 Fatih/İstanbul",,41.0102877,28.951421,4.5,https://maps.google.com/?cid=8991955845104051509,,471.0,sahra uygur restaurant/SAHRA面馆/中餐,Restoran,
"Ordu Cad, Kemal Paşa, Yeşil Tulumba Sk. No:9/1, 34134 Fatih/İstanbul",(0212) 522 74 96,41.0101279,28.9543791,4.6,https://maps.google.com/?cid=9404263342846766814,http://www.byzantionbistro.net/,1310.0,BYZANTİON Bistro Restaurant,Restoran,₺₺
"Binbirdirek, Peykhane Cd. No: 14/A, 34122 Fatih/İstanbul",0532 067 48 13,41.006749,28.972428200000003,4.8,https://maps.google.com/?cid=7888635187240714086,https://mshiddengarden.com/,14512.0,Hidden Garden Restaurant Sultanahmet,Restoran,₺₺
"Binbirdirek, Terzihane Sk. No:15, 34122 Fatih/İstanbul",0542 844 44 73,41.0063021,28.9735535,4.7,https://maps.google.com/?cid=6320210208484261422,http://www.gracerooftop.com/,4397.0,GRACE Rooftop Restaurant,Restoran,₺₺
"Binbirdirek, Divan Yolu Cd. No:14, 34110 Fatih/İstanbul",(0212) 514 90 68,41.0080549,28.976628700000003,4.7,https://maps.google.com/?cid=2708298549168600002,http://online.hafizmustafa.com/en,12959.0,Hafız Mustafa 1864 Edebiyat Kıraathanesi,Tatlı,₺₺
"Binbirdirek, Peykhane Cd. No: 18, 34122 Fatih/İstanbul",0501 073 55 95,41.0067033,28.9724946,4.9,https://maps.google.com/?cid=1541858833987022792,https://foodpalacerestaurant.com/,4680.0,Food Palace 1981 Anatolian Restaurant,Restoran,₺₺
"Binbirdirek, Peykhane Cd. No:27/a, 34122 Fatih/İstanbul",(0212) 517 61 98,41.0072314,28.9721228,4.7,https://maps.google.com/?cid=7255738422762402947,https://ortaklarkebaprestaurant.com/,6220.0,Ortaklar Kebap Restaurant,Restoran,₺
"Alemdar, Çatalçeşme Sk. No:5, 34110 Fatih/İstanbul",(0212) 526 46 46,41.008693,28.9739591,4.9,https://maps.google.com/?cid=5321395868994278314,https://www.lastapasrestaurant.com/,7279.0,Las Tapas fish and kebap Restaurant,Türk Mutfağı,₺₺
"Şehremini, Büyük Saray Meydanı Cd. No:6, 34104 Fatih/İstanbul",(0212) 530 85 21,41.0162762,28.930108299999997,4.5,https://maps.google.com/?cid=9293985272446450918,http://www.salihozkanpastacikolata.com/,1409.0,Salih Özkan Pasta Çikolata,Fırın,₺₺
"Şehremini, Büyük Saray Meydanı Cd. No:13, 34104 Fatih/İstanbul",(0212) 529 08 72,41.0159967,28.9300975,4.6,https://maps.google.com/?cid=97231961686702844,https://palukcubalik.com/,1648.0,Palukçu,Deniz Mahsulleri,₺₺
"Akşemsettin, Adnan Menderes Blv. No: 24/A, 34080 Fatih/İstanbul",444 8 464,41.015909,28.9425911,4.5,https://maps.google.com/?cid=14689410374556862347,https://www.espressolab.com/,419.0,Espressolab Vatan Caddesi,Çay/Kahve,₺₺
"Ali Kuşçu, Nalbant Demir Sk. No:30/A, 34083 Fatih/İstanbul",0531 268 74 50,41.017562,28.9506877,4.8,https://maps.google.com/?cid=11812662356971429441,http://www.asialounge-tr.com/,1150.0,Asia Lounge,Restoran,₺₺
"Demirtaş, Fetva Ykş. no:18A, 34116 Fatih/İstanbul",0535 046 16 67,41.0166986,28.9656625,4.5,https://maps.google.com/?cid=466512251736846346,http://www.mossloungethebosphorus.com/,2225.0,Moss Lounge The Bosphorus,Çay/Kahve,
"Demirtaş, Yüksekler Sk. No:3, 34134 Fatih/İstanbul",0505 099 78 79,41.0166814,28.9656746,4.5,https://maps.google.com/?cid=12991142207682686496,http://www.aryalounge.com/,5875.0,Arya Lounge,Restoran,
"Demirtaş, Fetva Ykş. 34F, 34134 Fatih/İstanbul",0530 911 14 00,41.0173555,28.9642032,4.8,https://maps.google.com/?cid=11650212663772472941,http://www.mimarsinanroof.com.tr/,4484.0,Mimar Sinan Roof,Çay/Kahve,
"Demirtaş Mahallesi, Fetva Yokuşu, Demirtaş, Nazır İzzet Efendi Sk. No:9, 34200 Fatih/İstanbul",0534 770 71 31,41.0173843,28.964543100000004,4.5,https://maps.google.com/?cid=4511202942333046796,https://www.lucialoungecafe.com/,1546.0,Lucia Lounge Süleymaniye,Çay/Kahve,
"Demirtaş, Yüksekler Sk. No:4, 34134 Fatih/İstanbul",(0212) 520 01 07,41.0170203,28.9659815,4.5,https://maps.google.com/?cid=2528846452918166108,http://www.giriftarcafe.com/,4683.0,Giriftar Cafe,Restoran,₺₺
"Hoca Paşa, Muradiye Cd. No:51, 34080 Fatih/İstanbul",0505 158 66 27,41.0146292,28.9756182,4.7,https://maps.google.com/?cid=14439014763428210842,http://www.hafizmustafa.com/,39736.0,Hafız Mustafa 1864 Sirkeci,Tatlı,₺₺
"Hobyar, Mimar Vedat Sk. No:3, 34112 Fatih/İstanbul",0544 401 17 72,41.0148311,28.9742935,4.5,https://maps.google.com/?cid=16037890440581073840,https://olden1772.com/,5831.0,Olden 1772,Restoran,
"Hobyar, Hamidiye Cd. No:20 C, 34112 Fatih/İstanbul",(0212) 513 36 10,41.0160383,28.9732119,4.7,https://maps.google.com/?cid=17438853460405471654,http://online.hafizmustafa.com/,16248.0,Hafız Mustafa 1864 Eminönü,Tatlı,₺₺
"Atikali, Ninni Sk. No:7, 34087 Fatih/İstanbul",0534 344 16 16,41.0239531,28.942855100000003,4.5,https://maps.google.com/?cid=9081665791813654528,https://m.facebook.com/CafeEs-594646893880470/,242.0,Cafe ES,Çay/Kahve,₺
"Yavuz Sultan Selim Mh.haliç cad:Şair nabi sokak:no:47/a fatih istanbul, Yavuz Sultan Selim, 34083 Fatih/İstanbul",(0212) 523 75 23,41.0242432,28.952120699999995,4.6,https://maps.google.com/?cid=8413007001549174958,,391.0,TARİHİ HALİÇ FIRINI,Fırın,₺₺
"Ali Kuşçu, Yavuz Selim Cd. No:34, 34083 Fatih/İstanbul",0530 159 34 02,41.0230928,28.9465264,4.5,https://maps.google.com/?cid=7387753051061950983,http://telefon.kobisel.com/186479/hacidede-hac-malzemeleri.html,564.0,Tarihi haliç fırın & cafe,Fırın,₺₺
"Yavuz Sultan Selim, Aralık Sk. no:1, 34083 Fatih/İstanbul",0539 596 32 58,41.0251973,28.957629200000003,4.9,https://maps.google.com/?cid=2678828786334128298,,105.0,Posa Coffee Roastery,Çay/Kahve,
"Cibali, Hisaraltı Cd. No:1, 34083 Fatih/İstanbul",0544 510 00 44,41.0231268,28.9608576,4.5,https://maps.google.com/?cid=9566050715041112105,,135.0,The Balat Mekan,Çay/Kahve,
"Hacımimi, Necatibey Cd. No:91, 34425 Beyoğlu/İstanbul",0542 302 98 62,41.0256941,28.9789895,4.5,https://maps.google.com/?cid=1486662529186233701,https://galatarooftop.com/,536.0,Galata Rooftop Ocakbaşı Restaurant,Restoran,
"No:53/A, Kulaksız, Kulaksız Cd., 34440 Beyoğlu/İstanbul",0536 440 28 71,41.037165,28.963691,4.5,https://maps.google.com/?cid=3350013116216198769,,862.0,Görele Pide Şakir Usta,Orta Doğu Mutfağı,₺₺
"Camiikebir, Kasımpaşa Cami Sk. No:15, 34440 Beyoğlu/İstanbul",(0212) 255 10 57,41.032855,28.968104,4.5,https://maps.google.com/?cid=15482684121932482694,,599.0,Tarihi Kasımpaşa Börekçisi 1947,Fırın,₺
"Camiikebir, Bahriye Cd. No:29, 34440 Beyoğlu/İstanbul",(0212) 297 04 83,41.032295,28.968249000000004,4.5,https://maps.google.com/?cid=11181336067405475300,https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d12833483-Reviews-Tarihi_Kasimpasa_Firini_Bahriye_Firini-Istanbul.html,268.0,Bahriye Fırını,Fırın,₺
